category	disease	doid_id	drug	drugbank_id	n_curators	n_resources	piece
		DOID:0050156		DB00014			
		DOID:0050425		DB00014			
		DOID:0050741		DB00014			
		DOID:0050742		DB00014			
		DOID:0060073		DB00014			
		DOID:1024		DB00014			
DM	prostate cancer	DOID:10283	Goserelin	DB00014	3.0	2.0	2.0
		DOID:10534		DB00014			
		DOID:10652		DB00014			
		DOID:10763		DB00014			
		DOID:1094		DB00014			
		DOID:11054		DB00014			
		DOID:11119		DB00014			
		DOID:1115		DB00014			
		DOID:11476		DB00014			
		DOID:11612		DB00014			
		DOID:11714		DB00014			
		DOID:1192		DB00014			
		DOID:11934		DB00014			
		DOID:12236		DB00014			
		DOID:12306		DB00014			
		DOID:12361		DB00014			
		DOID:12365		DB00014			
		DOID:12849		DB00014			
		DOID:12930		DB00014			
		DOID:12995		DB00014			
		DOID:1312		DB00014			
		DOID:13189		DB00014			
		DOID:1319		DB00014			
		DOID:1324		DB00014			
		DOID:13378		DB00014			
		DOID:14221		DB00014			
		DOID:14227		DB00014			
		DOID:14268		DB00014			
		DOID:14330		DB00014			
		DOID:1459		DB00014			
		DOID:1595		DB00014			
DM	breast cancer	DOID:1612	Goserelin	DB00014	3.0	2.0	0.0
		DOID:1686		DB00014			
		DOID:1781		DB00014			
		DOID:1793		DB00014			
		DOID:1826		DB00014			
		DOID:184		DB00014			
		DOID:1909		DB00014			
		DOID:1936		DB00014			
		DOID:2043		DB00014			
		DOID:216		DB00014			
		DOID:2174		DB00014			
		DOID:219		DB00014			
		DOID:2355		DB00014			
		DOID:2377		DB00014			
		DOID:2394		DB00014			
		DOID:2531		DB00014			
		DOID:263		DB00014			
		DOID:2841		DB00014			
		DOID:2994		DB00014			
		DOID:2998		DB00014			
		DOID:3070		DB00014			
		DOID:3083		DB00014			
		DOID:3310		DB00014			
		DOID:3312		DB00014			
		DOID:332		DB00014			
		DOID:3393		DB00014			
		DOID:3565		DB00014			
		DOID:3571		DB00014			
		DOID:363		DB00014			
		DOID:4045		DB00014			
		DOID:4159		DB00014			
		DOID:418		DB00014			
		DOID:4362		DB00014			
		DOID:4481		DB00014			
		DOID:4989		DB00014			
		DOID:5041		DB00014			
		DOID:5408		DB00014			
		DOID:5419		DB00014			
		DOID:585		DB00014			
		DOID:594		DB00014			
		DOID:635		DB00014			
		DOID:6364		DB00014			
		DOID:7147		DB00014			
		DOID:7148		DB00014			
		DOID:784		DB00014			
		DOID:824		DB00014			
		DOID:8398		DB00014			
		DOID:8577		DB00014			
		DOID:8778		DB00014			
		DOID:8893		DB00014			
		DOID:8986		DB00014			
		DOID:9008		DB00014			
		DOID:9074		DB00014			
		DOID:9206		DB00014			
		DOID:9352		DB00014			
		DOID:9744		DB00014			
		DOID:986		DB00014			
		DOID:9970		DB00014			
		DOID:0050156		DB00091			
		DOID:0050425		DB00091			
		DOID:0050741		DB00091			
		DOID:0050742		DB00091			
		DOID:0060073		DB00091			
		DOID:1024		DB00091			
		DOID:10283		DB00091			
		DOID:10534		DB00091			
		DOID:10652		DB00091			
		DOID:10763		DB00091			
		DOID:1094		DB00091			
		DOID:11054		DB00091			
		DOID:11119		DB00091			
		DOID:1115		DB00091			
		DOID:11476		DB00091			
		DOID:11612		DB00091			
		DOID:11714		DB00091			
		DOID:1192		DB00091			
		DOID:11934		DB00091			
		DOID:12236		DB00091			
		DOID:12306		DB00091			
		DOID:12361		DB00091			
		DOID:12365		DB00091			
		DOID:12849		DB00091			
		DOID:12930		DB00091			
		DOID:12995		DB00091			
DM	focal segmental glomerulosclerosis	DOID:1312	Cyclosporine	DB00091	3.0	1.0	4.0
		DOID:13189		DB00091			
		DOID:1319		DB00091			
		DOID:1324		DB00091			
		DOID:13378		DB00091			
		DOID:14221		DB00091			
		DOID:14227		DB00091			
		DOID:14268		DB00091			
		DOID:14330		DB00091			
		DOID:1459		DB00091			
		DOID:1595		DB00091			
		DOID:1612		DB00091			
		DOID:1686		DB00091			
		DOID:1781		DB00091			
		DOID:1793		DB00091			
		DOID:1826		DB00091			
		DOID:184		DB00091			
		DOID:1909		DB00091			
		DOID:1936		DB00091			
		DOID:2043		DB00091			
		DOID:216		DB00091			
		DOID:2174		DB00091			
		DOID:219		DB00091			
		DOID:2355		DB00091			
		DOID:2377		DB00091			
		DOID:2394		DB00091			
		DOID:2531		DB00091			
		DOID:263		DB00091			
		DOID:2841		DB00091			
		DOID:2994		DB00091			
		DOID:2998		DB00091			
		DOID:3070		DB00091			
		DOID:3083		DB00091			
		DOID:3310		DB00091			
		DOID:3312		DB00091			
		DOID:332		DB00091			
		DOID:3393		DB00091			
		DOID:3565		DB00091			
		DOID:3571		DB00091			
		DOID:363		DB00091			
		DOID:4045		DB00091			
		DOID:4159		DB00091			
		DOID:418		DB00091			
		DOID:4362		DB00091			
		DOID:4481		DB00091			
		DOID:4989		DB00091			
		DOID:5041		DB00091			
		DOID:5408		DB00091			
		DOID:5419		DB00091			
		DOID:585		DB00091			
		DOID:594		DB00091			
		DOID:635		DB00091			
		DOID:6364		DB00091			
		DOID:7147		DB00091			
DM	rheumatoid arthritis	DOID:7148	Cyclosporine	DB00091	3.0	2.0	4.0
		DOID:784		DB00091			
		DOID:824		DB00091			
		DOID:8398		DB00091			
		DOID:8577		DB00091			
		DOID:8778		DB00091			
DM	psoriasis	DOID:8893	Cyclosporine	DB00091	3.0	2.0	4.0
		DOID:8986		DB00091			
		DOID:9008		DB00091			
DM	systemic lupus erythematosus	DOID:9074	Cyclosporine	DB00091	3.0	2.0	0.0
		DOID:9206		DB00091			
		DOID:9352		DB00091			
		DOID:9744		DB00091			
		DOID:986		DB00091			
		DOID:9970		DB00091			
		DOID:0050156		DB00104			
		DOID:0050742		DB00104			
		DOID:1024		DB00104			
		DOID:10652		DB00104			
		DOID:11714		DB00104			
		DOID:11934		DB00104			
		DOID:12236		DB00104			
		DOID:12306		DB00104			
		DOID:12995		DB00104			
		DOID:1312		DB00104			
		DOID:13378		DB00104			
		DOID:14221		DB00104			
		DOID:14227		DB00104			
		DOID:14268		DB00104			
SYM	pancreatic cancer	DOID:1793	Octreotide	DB00104	2.0	1.0	1.0
		DOID:216		DB00104			
		DOID:2174		DB00104			
		DOID:2998		DB00104			
		DOID:3565		DB00104			
		DOID:4362		DB00104			
SYM	pancreatitis	DOID:4989	Octreotide	DB00104	2.0	1.0	1.0
		DOID:5041		DB00104			
		DOID:585		DB00104			
		DOID:784		DB00104			
		DOID:824		DB00104			
		DOID:8986		DB00104			
		DOID:9008		DB00104			
		DOID:9206		DB00104			
SYM	type 1 diabetes mellitus	DOID:9744	Octreotide	DB00104	2.0	1.0	1.0
		DOID:986		DB00104			
		DOID:0050156		DB00122			
		DOID:0050425		DB00122			
		DOID:0050741		DB00122			
		DOID:0050742		DB00122			
		DOID:0060073		DB00122			
		DOID:1024		DB00122			
		DOID:10283		DB00122			
		DOID:10534		DB00122			
		DOID:10652		DB00122			
		DOID:10763		DB00122			
		DOID:1094		DB00122			
		DOID:11054		DB00122			
		DOID:11119		DB00122			
		DOID:1115		DB00122			
		DOID:11476		DB00122			
		DOID:11612		DB00122			
		DOID:11714		DB00122			
		DOID:1192		DB00122			
		DOID:11934		DB00122			
		DOID:12236		DB00122			
		DOID:12306		DB00122			
		DOID:12361		DB00122			
		DOID:12365		DB00122			
		DOID:12849		DB00122			
		DOID:12930		DB00122			
		DOID:12995		DB00122			
		DOID:1312		DB00122			
		DOID:13189		DB00122			
		DOID:1319		DB00122			
		DOID:1324		DB00122			
		DOID:13378		DB00122			
		DOID:14221		DB00122			
		DOID:14227		DB00122			
		DOID:14268		DB00122			
		DOID:14330		DB00122			
		DOID:1459		DB00122			
		DOID:1595		DB00122			
		DOID:1612		DB00122			
		DOID:1686		DB00122			
		DOID:1781		DB00122			
		DOID:1793		DB00122			
		DOID:1826		DB00122			
		DOID:184		DB00122			
		DOID:1909		DB00122			
		DOID:1936		DB00122			
		DOID:2043		DB00122			
		DOID:216		DB00122			
		DOID:2174		DB00122			
		DOID:219		DB00122			
		DOID:2355		DB00122			
		DOID:2377		DB00122			
		DOID:2394		DB00122			
		DOID:2531		DB00122			
		DOID:263		DB00122			
		DOID:2841		DB00122			
		DOID:2994		DB00122			
		DOID:2998		DB00122			
		DOID:3070		DB00122			
		DOID:3083		DB00122			
		DOID:3310		DB00122			
		DOID:3312		DB00122			
		DOID:332		DB00122			
		DOID:3393		DB00122			
		DOID:3565		DB00122			
		DOID:3571		DB00122			
		DOID:363		DB00122			
		DOID:4045		DB00122			
		DOID:4159		DB00122			
		DOID:418		DB00122			
		DOID:4362		DB00122			
		DOID:4481		DB00122			
		DOID:4989		DB00122			
		DOID:5041		DB00122			
		DOID:5408		DB00122			
		DOID:5419		DB00122			
		DOID:585		DB00122			
		DOID:594		DB00122			
		DOID:635		DB00122			
		DOID:6364		DB00122			
		DOID:7147		DB00122			
NOT	rheumatoid arthritis	DOID:7148	Choline	DB00122	2.0	1.0	1.0
		DOID:784		DB00122			
		DOID:824		DB00122			
SYM	osteoarthritis	DOID:8398	Choline	DB00122	2.0	1.0	2.0
		DOID:8577		DB00122			
		DOID:8778		DB00122			
		DOID:8893		DB00122			
		DOID:8986		DB00122			
		DOID:9008		DB00122			
		DOID:9074		DB00122			
		DOID:9206		DB00122			
		DOID:9352		DB00122			
		DOID:9744		DB00122			
		DOID:986		DB00122			
		DOID:9970		DB00122			
		DOID:0050156		DB00126			
		DOID:0050742		DB00126			
		DOID:1024		DB00126			
		DOID:10652		DB00126			
		DOID:11714		DB00126			
		DOID:11934		DB00126			
		DOID:12236		DB00126			
		DOID:12306		DB00126			
		DOID:12995		DB00126			
		DOID:1312		DB00126			
		DOID:13378		DB00126			
		DOID:14221		DB00126			
		DOID:14227		DB00126			
		DOID:14268		DB00126			
		DOID:216		DB00126			
		DOID:2174		DB00126			
NOT	anemia	DOID:2355	Vitamin C	DB00126	2.0	2.0	1.0
		DOID:2998		DB00126			
		DOID:3565		DB00126			
		DOID:4362		DB00126			
		DOID:5041		DB00126			
		DOID:585		DB00126			
		DOID:784		DB00126			
		DOID:824		DB00126			
		DOID:8986		DB00126			
		DOID:9008		DB00126			
		DOID:9206		DB00126			
		DOID:9744		DB00126			
		DOID:986		DB00126			
		DOID:0050156		DB00136			
		DOID:0050742		DB00136			
		DOID:1024		DB00136			
		DOID:10652		DB00136			
		DOID:11714		DB00136			
		DOID:11934		DB00136			
		DOID:12236		DB00136			
		DOID:12306		DB00136			
		DOID:12995		DB00136			
		DOID:1312		DB00136			
		DOID:13378		DB00136			
		DOID:14221		DB00136			
		DOID:14227		DB00136			
		DOID:14268		DB00136			
		DOID:216		DB00136			
		DOID:2174		DB00136			
		DOID:2998		DB00136			
		DOID:3565		DB00136			
		DOID:4362		DB00136			
		DOID:5041		DB00136			
		DOID:585		DB00136			
SYM	chronic kidney failure	DOID:784	Calcitriol	DB00136	3.0	1.0	0.0
		DOID:824		DB00136			
DM	psoriasis	DOID:8893	Calcitriol	DB00136	2.0	1.0	4.0
		DOID:8986		DB00136			
		DOID:9008		DB00136			
		DOID:9206		DB00136			
		DOID:9744		DB00136			
		DOID:986		DB00136			
		DOID:0050156		DB00153			
		DOID:0050742		DB00153			
		DOID:1024		DB00153			
		DOID:10652		DB00153			
DM	osteoporosis	DOID:11476	Ergocalciferol	DB00153	2.0	2.0	1.0
		DOID:11714		DB00153			
		DOID:11934		DB00153			
		DOID:12236		DB00153			
		DOID:12306		DB00153			
		DOID:12995		DB00153			
		DOID:1312		DB00153			
		DOID:13378		DB00153			
NOT	metabolic syndrome X	DOID:14221	Ergocalciferol	DB00153	1.0	1.0	1.0
		DOID:14227		DB00153			
		DOID:14268		DB00153			
		DOID:216		DB00153			
		DOID:2174		DB00153			
		DOID:2998		DB00153			
		DOID:3565		DB00153			
		DOID:4362		DB00153			
		DOID:5041		DB00153			
		DOID:585		DB00153			
		DOID:784		DB00153			
		DOID:824		DB00153			
		DOID:8986		DB00153			
		DOID:9008		DB00153			
		DOID:9206		DB00153			
		DOID:9744		DB00153			
		DOID:986		DB00153			
		DOID:0050156		DB00158			
NOT	alcohol dependence	DOID:0050741	Folic Acid	DB00158	3.0	1.0	1.0
		DOID:0050742		DB00158			
		DOID:1024		DB00158			
		DOID:10652		DB00158			
		DOID:11714		DB00158			
		DOID:11934		DB00158			
		DOID:12236		DB00158			
		DOID:12306		DB00158			
		DOID:12995		DB00158			
		DOID:1312		DB00158			
NOT	lung cancer	DOID:1324	Folic Acid	DB00158	3.0	1.0	4.0
		DOID:13378		DB00158			
		DOID:14221		DB00158			
		DOID:14227		DB00158			
		DOID:14268		DB00158			
NOT	epilepsy syndrome	DOID:1826	Folic Acid	DB00158	3.0	1.0	1.0
		DOID:216		DB00158			
		DOID:2174		DB00158			
		DOID:2998		DB00158			
		DOID:3565		DB00158			
NOT	systemic scleroderma	DOID:418	Folic Acid	DB00158	3.0	1.0	4.0
		DOID:4362		DB00158			
		DOID:5041		DB00158			
		DOID:585		DB00158			
NOT	rheumatoid arthritis	DOID:7148	Folic Acid	DB00158	3.0	1.0	0.0
		DOID:784		DB00158			
		DOID:824		DB00158			
NOT	ulcerative colitis	DOID:8577	Folic Acid	DB00158	3.0	1.0	0.0
NOT	Crohn's disease	DOID:8778	Folic Acid	DB00158	3.0	1.0	1.0
		DOID:8986		DB00158			
		DOID:9008		DB00158			
NOT	systemic lupus erythematosus	DOID:9074	Folic Acid	DB00158	3.0	1.0	1.0
		DOID:9206		DB00158			
		DOID:9744		DB00158			
		DOID:986		DB00158			
		DOID:0050156		DB00163			
		DOID:0050742		DB00163			
		DOID:1024		DB00163			
NOT	Alzheimer's disease	DOID:10652	Vitamin E	DB00163	3.0	1.0	1.0
		DOID:11714		DB00163			
		DOID:11934		DB00163			
		DOID:12236		DB00163			
		DOID:12306		DB00163			
		DOID:12995		DB00163			
		DOID:1312		DB00163			
		DOID:13378		DB00163			
		DOID:14221		DB00163			
		DOID:14227		DB00163			
		DOID:14268		DB00163			
		DOID:216		DB00163			
		DOID:2174		DB00163			
		DOID:2998		DB00163			
		DOID:3565		DB00163			
		DOID:4362		DB00163			
		DOID:5041		DB00163			
		DOID:585		DB00163			
		DOID:784		DB00163			
		DOID:824		DB00163			
		DOID:8986		DB00163			
		DOID:9008		DB00163			
		DOID:9206		DB00163			
		DOID:9744		DB00163			
		DOID:986		DB00163			
		DOID:0050156		DB00169			
		DOID:0050425		DB00169			
		DOID:0050741		DB00169			
		DOID:0050742		DB00169			
		DOID:0060073		DB00169			
		DOID:1024		DB00169			
		DOID:10283		DB00169			
		DOID:10534		DB00169			
		DOID:10652		DB00169			
		DOID:10763		DB00169			
		DOID:1094		DB00169			
		DOID:11054		DB00169			
		DOID:11119		DB00169			
		DOID:1115		DB00169			
DM	osteoporosis	DOID:11476	Cholecalciferol	DB00169	2.0	2.0	1.0
		DOID:11612		DB00169			
		DOID:11714		DB00169			
		DOID:1192		DB00169			
		DOID:11934		DB00169			
		DOID:12236		DB00169			
		DOID:12306		DB00169			
		DOID:12361		DB00169			
		DOID:12365		DB00169			
		DOID:12849		DB00169			
		DOID:12930		DB00169			
		DOID:12995		DB00169			
		DOID:1312		DB00169			
		DOID:13189		DB00169			
		DOID:1319		DB00169			
		DOID:1324		DB00169			
		DOID:13378		DB00169			
		DOID:14221		DB00169			
		DOID:14227		DB00169			
		DOID:14268		DB00169			
		DOID:14330		DB00169			
		DOID:1459		DB00169			
		DOID:1595		DB00169			
		DOID:1612		DB00169			
		DOID:1686		DB00169			
		DOID:1781		DB00169			
		DOID:1793		DB00169			
		DOID:1826		DB00169			
		DOID:184		DB00169			
		DOID:1909		DB00169			
		DOID:1936		DB00169			
		DOID:2043		DB00169			
		DOID:216		DB00169			
		DOID:2174		DB00169			
		DOID:219		DB00169			
		DOID:2355		DB00169			
		DOID:2377		DB00169			
		DOID:2394		DB00169			
		DOID:2531		DB00169			
		DOID:263		DB00169			
		DOID:2841		DB00169			
		DOID:2994		DB00169			
		DOID:2998		DB00169			
		DOID:3070		DB00169			
		DOID:3083		DB00169			
		DOID:3310		DB00169			
		DOID:3312		DB00169			
		DOID:332		DB00169			
		DOID:3393		DB00169			
		DOID:3565		DB00169			
		DOID:3571		DB00169			
		DOID:363		DB00169			
		DOID:4045		DB00169			
		DOID:4159		DB00169			
		DOID:418		DB00169			
		DOID:4362		DB00169			
		DOID:4481		DB00169			
		DOID:4989		DB00169			
		DOID:5041		DB00169			
		DOID:5408		DB00169			
		DOID:5419		DB00169			
		DOID:585		DB00169			
		DOID:594		DB00169			
		DOID:635		DB00169			
		DOID:6364		DB00169			
		DOID:7147		DB00169			
		DOID:7148		DB00169			
SYM	chronic kidney failure	DOID:784	Cholecalciferol	DB00169	2.0	1.0	2.0
		DOID:824		DB00169			
		DOID:8398		DB00169			
DM	ulcerative colitis	DOID:8577	Cholecalciferol	DB00169	2.0	1.0	1.0
		DOID:8778		DB00169			
DM	psoriasis	DOID:8893	Cholecalciferol	DB00169	2.0	1.0	1.0
		DOID:8986		DB00169			
		DOID:9008		DB00169			
		DOID:9074		DB00169			
		DOID:9206		DB00169			
		DOID:9352		DB00169			
		DOID:9744		DB00169			
		DOID:986		DB00169			
		DOID:9970		DB00169			
		DOID:0050156		DB00175			
		DOID:0050425		DB00175			
		DOID:0050741		DB00175			
		DOID:0050742		DB00175			
		DOID:0060073		DB00175			
		DOID:1024		DB00175			
NOT	prostate cancer	DOID:10283	Pravastatin	DB00175	2.0	1.0	2.0
		DOID:10534		DB00175			
		DOID:10652		DB00175			
		DOID:10763		DB00175			
		DOID:1094		DB00175			
		DOID:11054		DB00175			
		DOID:11119		DB00175			
		DOID:1115		DB00175			
		DOID:11476		DB00175			
		DOID:11612		DB00175			
		DOID:11714		DB00175			
		DOID:1192		DB00175			
		DOID:11934		DB00175			
		DOID:12236		DB00175			
		DOID:12306		DB00175			
		DOID:12361		DB00175			
		DOID:12365		DB00175			
		DOID:12849		DB00175			
		DOID:12930		DB00175			
		DOID:12995		DB00175			
		DOID:1312		DB00175			
		DOID:13189		DB00175			
		DOID:1319		DB00175			
		DOID:1324		DB00175			
		DOID:13378		DB00175			
		DOID:14221		DB00175			
		DOID:14227		DB00175			
		DOID:14268		DB00175			
		DOID:14330		DB00175			
		DOID:1459		DB00175			
		DOID:1595		DB00175			
		DOID:1612		DB00175			
		DOID:1686		DB00175			
		DOID:1781		DB00175			
		DOID:1793		DB00175			
		DOID:1826		DB00175			
		DOID:184		DB00175			
		DOID:1909		DB00175			
DM	atherosclerosis	DOID:1936	Pravastatin	DB00175	3.0	1.0	2.0
		DOID:2043		DB00175			
		DOID:216		DB00175			
		DOID:2174		DB00175			
		DOID:219		DB00175			
		DOID:2355		DB00175			
		DOID:2377		DB00175			
		DOID:2394		DB00175			
		DOID:2531		DB00175			
		DOID:263		DB00175			
		DOID:2841		DB00175			
		DOID:2994		DB00175			
		DOID:2998		DB00175			
		DOID:3070		DB00175			
		DOID:3083		DB00175			
		DOID:3310		DB00175			
		DOID:3312		DB00175			
		DOID:332		DB00175			
DM	coronary artery disease	DOID:3393	Pravastatin	DB00175	3.0	3.0	2.0
		DOID:3565		DB00175			
		DOID:3571		DB00175			
		DOID:363		DB00175			
		DOID:4045		DB00175			
		DOID:4159		DB00175			
		DOID:418		DB00175			
		DOID:4362		DB00175			
		DOID:4481		DB00175			
		DOID:4989		DB00175			
		DOID:5041		DB00175			
		DOID:5408		DB00175			
		DOID:5419		DB00175			
		DOID:585		DB00175			
		DOID:594		DB00175			
		DOID:635		DB00175			
		DOID:6364		DB00175			
		DOID:7147		DB00175			
		DOID:7148		DB00175			
		DOID:784		DB00175			
		DOID:824		DB00175			
		DOID:8398		DB00175			
		DOID:8577		DB00175			
		DOID:8778		DB00175			
		DOID:8893		DB00175			
		DOID:8986		DB00175			
		DOID:9008		DB00175			
		DOID:9074		DB00175			
		DOID:9206		DB00175			
		DOID:9352		DB00175			
		DOID:9744		DB00175			
		DOID:986		DB00175			
		DOID:9970		DB00175			
		DOID:0050156		DB00177			
		DOID:0050425		DB00177			
		DOID:0050741		DB00177			
		DOID:0050742		DB00177			
		DOID:0060073		DB00177			
		DOID:1024		DB00177			
		DOID:10283		DB00177			
		DOID:10534		DB00177			
		DOID:10652		DB00177			
DM	hypertension	DOID:10763	Valsartan	DB00177	3.0	4.0	2.0
		DOID:1094		DB00177			
		DOID:11054		DB00177			
		DOID:11119		DB00177			
		DOID:1115		DB00177			
		DOID:11476		DB00177			
		DOID:11612		DB00177			
		DOID:11714		DB00177			
		DOID:1192		DB00177			
		DOID:11934		DB00177			
		DOID:12236		DB00177			
		DOID:12306		DB00177			
		DOID:12361		DB00177			
		DOID:12365		DB00177			
		DOID:12849		DB00177			
		DOID:12930		DB00177			
		DOID:12995		DB00177			
		DOID:1312		DB00177			
		DOID:13189		DB00177			
		DOID:1319		DB00177			
		DOID:1324		DB00177			
		DOID:13378		DB00177			
		DOID:14221		DB00177			
		DOID:14227		DB00177			
		DOID:14268		DB00177			
		DOID:14330		DB00177			
		DOID:1459		DB00177			
		DOID:1595		DB00177			
		DOID:1612		DB00177			
		DOID:1686		DB00177			
		DOID:1781		DB00177			
		DOID:1793		DB00177			
		DOID:1826		DB00177			
		DOID:184		DB00177			
		DOID:1909		DB00177			
		DOID:1936		DB00177			
		DOID:2043		DB00177			
		DOID:216		DB00177			
		DOID:2174		DB00177			
		DOID:219		DB00177			
		DOID:2355		DB00177			
		DOID:2377		DB00177			
		DOID:2394		DB00177			
		DOID:2531		DB00177			
		DOID:263		DB00177			
		DOID:2841		DB00177			
		DOID:2994		DB00177			
		DOID:2998		DB00177			
		DOID:3070		DB00177			
		DOID:3083		DB00177			
		DOID:3310		DB00177			
		DOID:3312		DB00177			
		DOID:332		DB00177			
DM	coronary artery disease	DOID:3393	Valsartan	DB00177	3.0	3.0	2.0
		DOID:3565		DB00177			
		DOID:3571		DB00177			
		DOID:363		DB00177			
		DOID:4045		DB00177			
		DOID:4159		DB00177			
		DOID:418		DB00177			
		DOID:4362		DB00177			
		DOID:4481		DB00177			
		DOID:4989		DB00177			
		DOID:5041		DB00177			
		DOID:5408		DB00177			
		DOID:5419		DB00177			
		DOID:585		DB00177			
		DOID:594		DB00177			
		DOID:635		DB00177			
		DOID:6364		DB00177			
		DOID:7147		DB00177			
		DOID:7148		DB00177			
		DOID:784		DB00177			
		DOID:824		DB00177			
		DOID:8398		DB00177			
		DOID:8577		DB00177			
		DOID:8778		DB00177			
		DOID:8893		DB00177			
		DOID:8986		DB00177			
		DOID:9008		DB00177			
		DOID:9074		DB00177			
		DOID:9206		DB00177			
DM	type 2 diabetes mellitus	DOID:9352	Valsartan	DB00177	1.0	1.0	0.0
		DOID:9744		DB00177			
		DOID:986		DB00177			
		DOID:9970		DB00177			
		DOID:0050156		DB00178			
		DOID:0050425		DB00178			
		DOID:0050741		DB00178			
		DOID:0050742		DB00178			
		DOID:0060073		DB00178			
		DOID:1024		DB00178			
		DOID:10283		DB00178			
		DOID:10534		DB00178			
		DOID:10652		DB00178			
DM	hypertension	DOID:10763	Ramipril	DB00178	3.0	4.0	2.0
		DOID:1094		DB00178			
		DOID:11054		DB00178			
		DOID:11119		DB00178			
		DOID:1115		DB00178			
		DOID:11476		DB00178			
		DOID:11612		DB00178			
		DOID:11714		DB00178			
		DOID:1192		DB00178			
		DOID:11934		DB00178			
		DOID:12236		DB00178			
		DOID:12306		DB00178			
		DOID:12361		DB00178			
		DOID:12365		DB00178			
		DOID:12849		DB00178			
		DOID:12930		DB00178			
		DOID:12995		DB00178			
		DOID:1312		DB00178			
		DOID:13189		DB00178			
		DOID:1319		DB00178			
		DOID:1324		DB00178			
		DOID:13378		DB00178			
		DOID:14221		DB00178			
		DOID:14227		DB00178			
		DOID:14268		DB00178			
		DOID:14330		DB00178			
		DOID:1459		DB00178			
		DOID:1595		DB00178			
		DOID:1612		DB00178			
		DOID:1686		DB00178			
		DOID:1781		DB00178			
		DOID:1793		DB00178			
		DOID:1826		DB00178			
		DOID:184		DB00178			
		DOID:1909		DB00178			
		DOID:1936		DB00178			
		DOID:2043		DB00178			
		DOID:216		DB00178			
		DOID:2174		DB00178			
		DOID:219		DB00178			
		DOID:2355		DB00178			
		DOID:2377		DB00178			
		DOID:2394		DB00178			
		DOID:2531		DB00178			
		DOID:263		DB00178			
		DOID:2841		DB00178			
		DOID:2994		DB00178			
		DOID:2998		DB00178			
		DOID:3070		DB00178			
		DOID:3083		DB00178			
		DOID:3310		DB00178			
		DOID:3312		DB00178			
		DOID:332		DB00178			
DM	coronary artery disease	DOID:3393	Ramipril	DB00178	2.0	3.0	2.0
		DOID:3565		DB00178			
		DOID:3571		DB00178			
		DOID:363		DB00178			
		DOID:4045		DB00178			
		DOID:4159		DB00178			
		DOID:418		DB00178			
		DOID:4362		DB00178			
		DOID:4481		DB00178			
		DOID:4989		DB00178			
		DOID:5041		DB00178			
		DOID:5408		DB00178			
		DOID:5419		DB00178			
		DOID:585		DB00178			
		DOID:594		DB00178			
		DOID:635		DB00178			
		DOID:6364		DB00178			
		DOID:7147		DB00178			
		DOID:7148		DB00178			
		DOID:784		DB00178			
		DOID:824		DB00178			
		DOID:8398		DB00178			
		DOID:8577		DB00178			
		DOID:8778		DB00178			
		DOID:8893		DB00178			
		DOID:8986		DB00178			
		DOID:9008		DB00178			
		DOID:9074		DB00178			
		DOID:9206		DB00178			
DM	type 2 diabetes mellitus	DOID:9352	Ramipril	DB00178	1.0	1.0	2.0
DM	type 1 diabetes mellitus	DOID:9744	Ramipril	DB00178	1.0	1.0	2.0
		DOID:986		DB00178			
		DOID:9970		DB00178			
		DOID:0050156		DB00180			
		DOID:0050425		DB00180			
		DOID:0050741		DB00180			
		DOID:0050742		DB00180			
		DOID:0060073		DB00180			
		DOID:1024		DB00180			
		DOID:10283		DB00180			
		DOID:10534		DB00180			
		DOID:10652		DB00180			
		DOID:10763		DB00180			
		DOID:1094		DB00180			
		DOID:11054		DB00180			
		DOID:11119		DB00180			
		DOID:1115		DB00180			
		DOID:11476		DB00180			
		DOID:11612		DB00180			
		DOID:11714		DB00180			
		DOID:1192		DB00180			
		DOID:11934		DB00180			
		DOID:12236		DB00180			
		DOID:12306		DB00180			
		DOID:12361		DB00180			
		DOID:12365		DB00180			
		DOID:12849		DB00180			
		DOID:12930		DB00180			
		DOID:12995		DB00180			
		DOID:1312		DB00180			
		DOID:13189		DB00180			
		DOID:1319		DB00180			
		DOID:1324		DB00180			
		DOID:13378		DB00180			
		DOID:14221		DB00180			
		DOID:14227		DB00180			
		DOID:14268		DB00180			
		DOID:14330		DB00180			
		DOID:1459		DB00180			
		DOID:1595		DB00180			
		DOID:1612		DB00180			
		DOID:1686		DB00180			
		DOID:1781		DB00180			
		DOID:1793		DB00180			
		DOID:1826		DB00180			
		DOID:184		DB00180			
		DOID:1909		DB00180			
		DOID:1936		DB00180			
		DOID:2043		DB00180			
		DOID:216		DB00180			
		DOID:2174		DB00180			
		DOID:219		DB00180			
		DOID:2355		DB00180			
		DOID:2377		DB00180			
		DOID:2394		DB00180			
		DOID:2531		DB00180			
		DOID:263		DB00180			
DM	asthma	DOID:2841	Flunisolide	DB00180	2.0	2.0	1.0
		DOID:2994		DB00180			
		DOID:2998		DB00180			
		DOID:3070		DB00180			
		DOID:3083		DB00180			
		DOID:3310		DB00180			
		DOID:3312		DB00180			
		DOID:332		DB00180			
		DOID:3393		DB00180			
		DOID:3565		DB00180			
		DOID:3571		DB00180			
		DOID:363		DB00180			
		DOID:4045		DB00180			
		DOID:4159		DB00180			
		DOID:418		DB00180			
		DOID:4362		DB00180			
DM	allergic rhinitis	DOID:4481	Flunisolide	DB00180	1.0	1.0	1.0
